TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum $,TLMaxSum $,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,1,1,0,0,11,2,149,55,0,0,0,5,1493,3884,11,TRUE,5,1,1,38,25,2,6,11,25,7,7,0
0,2,1,1,9,2,11,123,9,0,2,3,4,9111,14152,5,TRUE,0,1,2,64,33,0,1,3,44,1,1,75
0,1,0,1,6,1,4,171,4,0,4,6,10,21099,24457,13,TRUE,0,7,8,86,63,0,0,2,63,0,0,60
0,1,1,0,2,2,3,228,13,0,0,2,12,34680,47415,27,FALSE,0,6,8,73,54,1,0,0,43,0,0,17
0,1,0,1,4,1,5,161,9,0,1,1,2,21332,23702,5,TRUE,2,1,1,90,11,2,2,5,22,2,3,50
0,7,3,1,12,0,16,158,3,1,1,5,7,3379,7213,6,TRUE,1,1,3,47,45,1,1,4,64,1,1,71
0,0,0,0,4,1,4,169,15,0,0,2,6,11183,14098,13,TRUE,0,2,4,79,56,0,0,3,38,0,0,33
0,0,0,0,1,1,2,327,6,0,2,6,9,27171,47533,23,FALSE,0,3,4,57,76,0,0,0,36,0,0,67
0,2,0,0,0,13,2,228,17,0,0,1,6,47270,60293,10,FALSE,0,4,6,78,80,0,0,0,60,1,0,17
0,1,1,0,0,3.108108,0,120,8,0,1,2,4,486,531,4,TRUE,0,2,2,92,33,1,0,2,67,1,0,50
0,0,0,0,0,7,2,224,7,0,2,4,13,21376,63284,21,FALSE,0,0,2,34,61,0,0,0,57,0,0,31
0,2,2,0,2,0,4,120,5,0,2,4,6,4763,6963,9,TRUE,1,4,4,68,55,0,1,3,55,2,1,67
0,0,0,0,2,3,2,398,5,0,1,1,10,23095,38661,25,FALSE,0,3,5,60,64,0,0,0,40,0,0,10
0,0,0,0,3,3,2,91,21,0,0,2,5,11376,23302,8,FALSE,0,1,3,49,78,0,0,0,56,0,0,40
0,1,1,0,1,3,1,145,3,1,1,6,13,13855,46123,24,FALSE,0,0,1,30,56,0,0,0,48,1,0,46
0,0,0,0,3,2,2,234,5,0,1,4,15,59204,83055,25,FALSE,0,10,10,71,68,0,0,1,60,0,0,27
0,0,0,0,3,1,1,80,4,0,2,6,9,30046,46690,9,FALSE,0,4,6,64,62,0,0,0,69,0,0,67
0,2,1,0,1,4,0,87,10,0,1,1,5,3469,4427,7,TRUE,2,3,3,78,33,0,3,4,56,4,3,20
0,1,1,0,2,3,2,131,3,1,2,8,10,6641,15269,14,FALSE,0,4,4,43,65,0,0,0,59,1,0,80
0,0,0,0,2,0,1,181,7,0,1,2,7,30284,41402,16,FALSE,0,5,5,73,47,3,0,0,41,0,0,29
0,0,0,0,6,0,6,277,8,0,1,3,17,28585,45102,26,TRUE,4,6,11,63,53,0,4,8,50,4,4,18
0,1,0,1,8,1,5,228,4,0,1,3,6,38830,52634,12,TRUE,4,2,3,74,27,0,5,18,23,5,5,50
0,1,1,0,2,2,0,107,2,1,1,1,5,1818,3158,5,TRUE,0,2,2,58,57,0,0,1,71,1,0,20
0,4,0,0,2,1,1,288,11,0,2,4,5,2753,3245,12,FALSE,0,2,2,85,40,3,0,2,33,2,1,80
0,0,0,0,0,12,1,379,14,0,0,1,9,14226,16799,15,TRUE,1,5,6,85,63,0,1,6,47,1,1,11
0,0,0,0,1,3,0,250,8,0,1,6,13,15954,40130,15,FALSE,0,3,3,40,50,3,0,0,65,0,0,46
0,1,0,1,4,1,3,241,25,0,0,0,3,0,1854,11,TRUE,14,3.121682,4.077904,0,15,0,14,14,11,15,14,0
0,0,0,0,1,4,1,262,21,0,0,1,9,24618,25466,10,FALSE,0,7,7,97,90,0,0,0,90,0,0,11
0,4,2,0,1,0,0,113,27,0,0,0,5,11304,22418,7,TRUE,0,1,2,50,33,0,1,4,42,1,1,0
0,2,2,0,1,4,1,158,4,0,3,4,8,27254,40090,15,FALSE,0,4,6,68,53,0,0,4,47,2,0,50
0,0,0,0,0,10,0,244,20,0,0,1,7,54503,64050,20,FALSE,0,4,4,85,55,0,0,0,32,0,0,14
0,0,0,0,2,1,5,150,2,1,2,9,18,26991,38621,29,TRUE,3,6,6,70,58,0,3,8,50,3,3,50
0,0,0,0,3,1,1,290,14,0,0,2,15,20725,59687,22,FALSE,0,5,6,35,78,0,0,0,65,0,0,13
0,4,4,0,5,0,4,179,10,0,1,3,1,0,0,9,TRUE,1,3.121682,4.077904,0,33,2,2,3,8,5,3,300
0,0,0,0,0,22,0,230,4,0,1,3,10,25086,37331,18,FALSE,0,2,4,67,78,0,0,0,56,0,0,30
0,0,0,0,7,0,5,258,5,0,6,7,17,28703,60176,30,TRUE,1,6,9,48,58,3,1,2,52,1,1,41
0,0,0,0,0,3.108108,0,255,37,0,0,0,4,14898,23000,11,FALSE,0,2,2,65,55,0,0,0,36,0,0,0
0,1,1,0,2,3,1,147,24,0,0,2,4,1754,3809,10,TRUE,2,2,2,46,25,3,2,7,33,2,3,50
0,0,0,0,1,1,2,36,2,1,3,6,10,209,20641,10,FALSE,0,0,0,1,83,0,0,0,83,0,0,60
0,1,0,1,1,1,2,104,13,0,0,1,0,0,0,3,TRUE,1,0,0,0,29,0,1,4,0,1,1,0
0,0,0,0,0,3.108108,0,228,1,1,5,5,9,6763,11798,9,FALSE,0,2,2,57,50,3,0,1,75,0,1,56
0,0,0,0,2,1,1,311,13,0,0,3,4,2983,2480,3,TRUE,1,3,3,120,40,2,1,3,80,1,2,75
0,0,0,0,1,4,1,106,16,0,0,1,2,3114,3500,8,FALSE,0,1,1,89,33,1,1,2,22,1,1,50
0,2,0,0,8,0,9,152,3,1,7,9,8,19695,29582,12,TRUE,0,1,3,67,59,0,0,3,47,0,0,113
0,7,1,1,19,1,8,172,4,0,3,5,13,18049,39635,16,TRUE,2,1,3,46,54,0,2,8,50,2,2,38
0,0,0,0,1,2,0,63,12,0,1,9,12,9489,38267,18,FALSE,0,1,1,25,44,3,0,0,44,0,0,75
0,0,0,0,3,1,3,104,9,0,1,1,8,9076,25620,14,FALSE,0,2,3,35,60,0,0,3,53,0,0,13
0,2,1,1,1,4,0,174,11,0,1,1,3,9126,12417,2,TRUE,1,1,2,74,33,0,1,4,50,1,1,33
0,3,2,0,4,0,4,31,8,0,2,4,4,18832,21858,6,FALSE,0,1,3,86,83,0,0,0,67,2,0,100
0,0,0,0,0,14,0,176,14,0,0,1,6,19189,29508,12,FALSE,0,5,5,65,58,0,0,0,50,0,0,17
0,0,0,0,3,0,0,206,2,1,3,10,24,60855,115202,43,FALSE,0,7,9,53,63,0,0,0,52,0,0,42
0,0,0,0,1,2,0,17,17,0,0,1,1,580,580,1,FALSE,0,1,1,100,100,0,0,0,100,0,0,100
0,2,0,1,9,0,5,119,4,0,2,2,5,14121,18654,10,TRUE,2,1,2,76,22,0,2,9,28,3,2,40
0,1,0,0,2,0,1,109,6,0,1,1,4,1352,3454,6,TRUE,3,2,2,39,33,0,4,6,44,4,4,25
0,0,0,0,3,5,6,123,6,0,2,4,13,42563,59121,23,FALSE,0,8,8,72,64,0,0,0,52,0,0,31
0,0,0,0,2,0,1,287,34,0,0,0,3,4302,8381,14,FALSE,0,0,1,51,50,0,0,2,19,0,0,0
0,3,2,0,5,4,0,208,33,0,0,0,2,17259,30857,5,TRUE,0,1,2,56,14,0,0,3,29,3,0,0
0,7,2,0,0,7,3,145,22,0,0,1,3,4330,5966,5,FALSE,0,1,2,73,20,3,0,1,60,1,0,33
0,5,4,0,5,1,3,74,26,0,0,0,2,41,45,2,TRUE,1,1,1,91,0,0,1,1,67,2,1,0
0,0,0,0,7,2,1,136,4,0,5,15,21,14974,63053,32,FALSE,0,2,2,24,73,0,0,0,53,0,0,71
0,13,11,0,5,0,8,33,4,0,4,9,2,6122,9643,8,FALSE,0,1,2,63,64,0,0,0,18,3,0,450
0,0,0,0,3,4,3,6,4,0,2,2,1,20151.1,31205.9,1,FALSE,0,3.121682,4.077904,64.82224,50,0,0,0,50,0,0,200
0,0,0,0,5,1,1,226,3,1,5,10,16,83267,89095,3,FALSE,0,14,14,93,10,3,0,0,76,0,0,63
0,0,0,0,0,16,0,64,10,0,1,9,12,20351,25263,13,FALSE,0,9,9,81,92,0,0,0,92,0,0,75
0,0,0,0,3,0,1,282,10,0,1,3,9,12664,22780,15,FALSE,0,2,4,56,53,3,0,3,53,0,0,33
0,0,0,0,9,1,16,146,5,0,12,21,10,49257,53349,28,FALSE,0,8,8,92,40,3,0,3,25,0,2,210
0,0,0,0,0,7,0,184,7,0,1,1,14,57844,66521,16,FALSE,0,9,9,87,78,0,0,0,78,0,0,7
0,5,3,1,1,2,2,248,9,0,1,5,9,23933,30834,13,TRUE,1,6,7,78,40,2,1,2,60,1,2,56
0,2,0,1,4,5,4,258,28,0,0,0,10,42774,43507,15,TRUE,0,8,8,98,32,0,0,12,32,0,0,0
0,0,0,0,8,0,3,99,3,1,6,7,21,44319,69084,28,FALSE,0,6,7,64,77,0,0,0,70,0,0,33
0,0,0,0,0,7,0,155,3,1,3,5,7,32660,49716,23,FALSE,0,3,3,66,48,0,0,0,24,0,0,71
0,2,1,0,9,0,19,117,2,1,1,2,10,25972,39916,19,TRUE,1,2,4,65,46,3,1,2,42,2,2,20
0,0,0,0,3,3,3,195,3,2,4,8,12,1946,35579,27,FALSE,0,0,2,5,61,0,0,0,43,0,0,67
0,0,0,0,1,1,0,153,2,1,2,4,8,29830,60623,10,FALSE,0,2,3,49,67,0,0,0,67,0,0,50
0,0,0,0,1,5,0,212,5,0,2,3,6,9572,13751,19,FALSE,0,1,2,70,84,0,0,0,32,0,0,50
0,1,1,0,5,0,10,217,4,0,6,15,11,95187,119122,21,FALSE,0,5,7,80,58,3,0,3,46,0,2,136
0,0,0,0,2,1,2,233,18,0,0,6,25,67609,82982,28,FALSE,0,15,18,81,89,3,0,0,89,0,0,24
0,1,0,1,0,7,5,213,5,0,2,4,9,16673,24125,18,TRUE,2,3,3,69,24,2,2,24,21,2,3,44
0,0,0,0,0,3.108108,0,204,4,0,1,2,8,19597,21336,14,TRUE,2,4,5,92,56,0,2,3,44,2,2,25
0,0,0,0,1,5,1,127,5,0,2,4,13,25681,48847,20,FALSE,0,4,7,53,85,0,0,0,65,0,0,31
0,10,5,0,4,3,3,79,3,1,3,4,6,6153,9050,7,TRUE,3,3,3,68,36,0,3,8,43,8,3,67
0,0,0,0,5,0,3,190,11,0,2,3,6,18624,21841,14,FALSE,0,5,6,85,73,0,0,1,40,0,0,50
0,0,0,0,0,10,3,86,27,0,0,0,4,1331,2500,11,FALSE,0,2,2,53,23,0,1,3,31,1,1,0
0,3,1,0,1,1,1,209,3,1,1,2,5,10212,13606,8,FALSE,0,1,2,75,63,0,0,1,63,2,0,40
0,0,0,0,3,1,2,147,22,0,0,1,2,228,8500,6,FALSE,0,0,0,3,67,0,0,0,33,0,0,50
0,1,1,0,0,3.108108,0,332,13,0,0,1,4,2030,10192,8,TRUE,0,0,1,20,56,0,0,1,44,0,0,25
0,3,2,0,3,0,4,168,11,0,1,3,1,837,837,14,TRUE,0,1,1,100,47,3,1,6,6,3,3,300
0,5,5,0,9,1,11,81,3,1,7,12,7,14719,19516,10,TRUE,1,4,5,75,71,0,1,1,50,2,1,171
0,2,2,0,4,1,9,169,7,0,2,3,18,34475,51919,28,TRUE,3,3,12,66,31,3,10,18,51,12,13,17
0,10,3,0,0,7,2,51,9,0,1,1,1,9049,11634,2,FALSE,0,1,1,78,100,0,0,0,50,6,0,100
0,0,0,0,4,1,0,163,2,2,2,8,13,28557,81794,17,FALSE,0,2,3,35,68,0,0,0,68,0,0,62
0,0,0,0,0,10,0,266,6,0,1,3,7,7630,22958,10,FALSE,0,1,2,33,38,3,0,0,54,0,0,43
0,5,0,1,2,0,2,462,5,0,2,5,5,10686,11899,7,TRUE,4,3,4,90,27,2,5,8,33,6,6,100
0,10,8,0,2,1,1,136,9,0,2,3,5,2957,4683,9,TRUE,0,3,3,63,55,0,0,2,45,1,0,60
0,0,0,0,9,1,3,167,3,1,2,2,5,7407,24986,8,FALSE,0,0,1,30,50,0,0,0,50,0,0,40
0,0,0,0,2,1,1,125,2,1,4,7,15,16159,44610,23,FALSE,0,3,4,36,65,0,0,0,58,0,0,47
0,0,0,0,5,1,4,287,2,1,3,3,7,2450,6154,11,TRUE,0,2,2,40,46,0,0,4,54,0,0,43
0,1,1,0,1,4,0,262,25,0,0,0,4,5078,6076,4,TRUE,1,2,3,84,67,0,1,2,67,1,1,0
0,0,0,0,1,1,1,182,3,1,1,3,12,14499,42646,25,FALSE,0,1,2,34,41,0,0,0,41,0,0,25
0,1,1,0,6,1,4,91,16,0,0,2,7,16501,26199,11,FALSE,0,1,4,63,42,3,0,0,58,1,0,29
0,0,0,0,0,8,0,334,21,0,0,1,4,9581,20108,10,FALSE,0,0,1,48,50,0,0,0,40,0,0,25
0,0,0,0,5,4,3,106,13,0,0,2,11,28714,44003,21,FALSE,0,4,5,65,50,0,0,0,50,0,0,18
0,0,0,0,1,4,1,171,4,0,3,5,7,26155,29429,10,TRUE,0,4,4,89,75,0,0,2,58,0,0,71
0,1,1,0,4,3,5,223,14,0,0,5,23,39773,69101,34,FALSE,0,5,9,58,67,0,1,2,64,2,1,22
0,0,0,0,7,1,6,315,3,2,6,9,17,44014,83249,37,FALSE,0,5,7,53,57,0,0,0,39,0,0,53
0,1,0,1,2,1,4,160,7,0,1,1,4,14562,15048,13,TRUE,4,3,3,97,17,0,4,12,17,4,4,25
0,0,0,0,3,3,11,126,8,0,5,7,8,24585,30967,13,FALSE,0,5,6,79,85,0,0,0,62,0,0,88
0,1,0,0,0,9,1,227,28,0,0,0,6,17049,24104,10,FALSE,0,2,4,71,20,3,1,2,60,1,1,0
0,0,0,0,1,0,0,410,17,0,0,2,3,4769,12818,7,FALSE,0,1,1,37,57,1,0,0,43,0,0,67
0,1,1,0,6,1,7,147,3,1,1,6,7,24065,26324,18,FALSE,0,3,4,91,43,0,0,2,30,0,0,86
0,2,1,0,1,1,2,204,12,0,2,3,2,21498,24805,3,FALSE,0,1,1,87,40,0,1,1,40,1,1,150
0,0,0,0,5,1,2,252,11,0,1,4,16,14624,45879,24,TRUE,0,1,1,32,76,0,0,1,64,0,0,25
0,4,3,0,0,17,1,85,7,0,1,2,3,18454,20113,7,TRUE,0,2,2,92,56,0,0,2,33,4,0,67
0,3,0,1,3,1,4,246,8,0,2,4,6,15546,23326,10,FALSE,0,1,1,67,54,0,0,0,46,0,0,67
0,1,0,1,0,3.108108,0,208,92,0,0,0,3,2390,3010,3,TRUE,0,1,1,79,33,0,0,6,33,0,0,0
0,1,0,0,1,0,1,79,9,0,2,2,5,1288,1980,10,FALSE,0,2,2,65,70,0,0,0,50,0,0,40
0,0,0,0,5,1,4,142,4,0,2,7,9,27384,51339,32,FALSE,0,1,3,53,58,0,0,1,27,0,0,78
0,0,0,1,16,1,14,144,5,0,1,2,2,19522,19990,3,TRUE,1,2,2,98,50,0,1,3,33,1,1,100
0,0,0,0,0,3.108108,0,6,6,0,1,1,1,974,1168,1,FALSE,0,1,1,83,100,0,0,0,100,0,0,100
0,0,0,0,5,2,5,229,15,0,0,2,14,26784,43899,26,TRUE,4,5,7,61,37,3,7,10,40,7,9,14
0,17,13,1,8,1,1,36,3,1,2,4,5,19696,28329,5,FALSE,0,1,3,70,100,0,0,0,100,8,0,80
0,0,0,0,1,3,1,77,2,1,3,7,12,12919,15830,13,FALSE,0,6,6,82,93,0,0,0,86,0,0,58
0,4,4,0,0,9,0,96,10,0,1,1,1,377,457,2,TRUE,0,1,1,82,17,0,0,4,17,3,0,100
0,0,0,0,13,1,15,467,3,1,1,8,19,31790,68123,26,FALSE,0,8,9,47,75,0,1,1,68,1,1,42
0,1,0,1,0,10,0,233,62,0,0,0,3,1048,4454,3,TRUE,1,1,1,24,18,0,1,13,18,1,1,0
0,0,0,0,1,0,1,164,14,0,0,3,8,34931,46233,18,FALSE,0,5,5,76,72,0,0,0,44,0,0,38
0,1,1,0,2,1,0,180,75,0,0,0,2,0,5000,6,TRUE,1,3.121682,4.077904,0,22,0,1,5,22,2,1,0
0,1,0,1,0,16,0,181,60,0,0,0,3,853,1170,3,TRUE,2,0,1,73,50,0,2,3,50,2,2,0
0,0,0,0,3,2,3,238,11,0,3,6,10,54413,103711,20,FALSE,0,2,4,52,73,0,0,0,45,0,0,60
0,0,0,0,2,1,0,287,2,1,1,7,10,78664,89323,26,FALSE,0,7,7,88,73,0,0,0,33,0,0,70
0,0,0,0,4,1,4,232,5,0,2,2,7,27602,34614,14,FALSE,0,3,5,80,64,0,0,0,50,0,0,29
0,0,0,0,3,1,11,85,7,0,4,11,6,10003,17877,21,FALSE,0,1,3,56,76,0,0,0,29,0,0,183
0,2,0,0,1,5,3,92,5,0,2,2,1,0,0,7,TRUE,0,0,0,0,33,0,0,2,11,1,0,200
0,1,0,1,3,0,3,177,16,0,0,2,5,6275,14662,7,FALSE,0,1,2,43,57,0,0,0,71,0,0,40
0,0,0,0,0,3.108108,0,144,15,0,0,1,6,6856,16487,11,TRUE,0,0,2,42,38,2,0,2,46,0,1,17
0,0,0,0,0,23,0,309,11,0,2,7,13,19771,46047,21,FALSE,0,1,3,43,62,3,1,3,62,1,1,54
0,3,0,0,4,1,5,141,6,0,3,4,10,42296,56958,21,TRUE,0,3,6,74,48,2,0,3,37,0,1,40
0,0,0,0,3,1,0,301,2,2,6,10,13,39937,50751,14,TRUE,0,9,10,79,56,2,1,5,72,1,2,77
0,2,0,1,4,0,4,130,43,0,0,0,4,13847,31962,7,TRUE,3,1,1,43,31,0,3,5,31,3,3,0
0,3,3,0,4,0,1,131,7,0,1,2,7,82461,113627,8,FALSE,0,4,5,73,70,0,0,0,70,3,0,29
0,0,0,0,2,1,1,140,22,0,0,2,5,2514,3822,6,TRUE,1,3,3,66,44,3,2,7,56,2,4,40
0,0,0,0,3,2,5,189,8,0,1,1,8,12301,16752,11,FALSE,0,3,7,73,43,1,1,1,57,1,1,13
0,0,0,0,5,0,3,170,10,0,1,3,12,60398,78226,26,FALSE,0,6,7,77,52,1,0,0,44,0,0,25
0,19,16,0,1,0,4,360,20,0,0,1,3,53,952,12,FALSE,0,0,0,6,36,0,3,4,21,14,3,33
0,2,2,0,8,0,9,47,7,0,7,8,11,8692,14318,12,FALSE,0,3,8,61,92,0,0,0,92,2,0,73
0,1,1,0,6,1,0,35,12,0,1,3,4,1772,2048,4,FALSE,0,2,2,87,75,2,0,1,100,1,1,75
0,0,0,0,5,0,6,20,20,0,0,2,2,40,2,2,FALSE,0,1,1,64.82224,100,0,0,0,100,0,0,100
0,1,1,0,4,1,6,319,6,0,1,1,14,19058,32427,21,TRUE,1,6,6,59,56,2,1,4,56,2,2,7
0,1,1,0,0,17,1,297,7,0,3,4,15,51202,83986,26,TRUE,0,5,8,61,68,0,0,0,54,1,0,27
0,0,0,0,4,1,0,225,2,1,2,7,13,14438,44622,23,TRUE,1,3,5,32,38,3,1,4,41,1,2,54
0,2,1,1,3,0,5,265,8,0,1,3,6,3888,5186,6,TRUE,5,2,3,75,42,0,5,6,50,5,5,50
0,0,0,0,1,5,1,192,15,0,0,1,5,46670,60464,10,FALSE,0,4,4,77,50,0,0,0,50,0,0,20
0,0,0,0,0,11,5,101,4,0,6,10,13,38185,54160,24,FALSE,0,6,8,71,73,0,0,1,50,0,0,77
0,7,5,0,1,1,6,266,14,0,0,4,3,26188,28501,5,FALSE,0,1,2,92,50,2,0,1,50,4,1,133
0,3,3,0,1,2,3,161,5,0,3,10,8,25615,45227,15,TRUE,0,2,2,57,63,2,0,2,50,3,1,125
0,0,0,0,0,10,0,345,8,0,5,6,10,12800,56695,15,FALSE,0,1,1,23,71,0,0,0,59,0,0,60
0,1,0,0,9,0,11,228,3,1,7,9,18,23477,49668,38,FALSE,0,5,10,47,63,1,0,0,47,0,0,50
0,1,1,0,0,7,6,57,20,0,0,1,1,229,403,4,TRUE,1,0,1,57,50,0,1,2,17,1,1,100
0,7,2,0,6,1,4,221,25,0,0,0,6,11207,16620,22,TRUE,0,2,3,67,19,3,0,9,22,1,0,0
0,1,1,0,1,2,0,126,5,0,1,1,4,8053,24121,7,FALSE,0,1,1,33,57,0,0,0,57,0,0,25
0,2,1,0,4,2,12,90,3,1,4,9,8,15035,15207,11,TRUE,0,4,5,99,59,0,0,3,47,1,0,113
0,0,0,0,0,3.108108,0,68,29,0,0,0,2,0,602,1,TRUE,1,3.121682,4.077904,0,50,0,1,1,100,1,1,0
0,0,0,0,0,9,0,181,4,0,4,5,7,18961,29247,25,FALSE,0,2,3,65,65,0,0,0,23,0,0,71
0,0,0,0,2,1,2,144,8,0,2,2,7,16980,19769,5,TRUE,0,7,7,86,63,2,0,2,88,0,1,29
0,0,0,0,1,1,1,361,9,0,3,3,13,16365,32705,24,FALSE,0,4,5,50,75,2,0,2,54,0,1,23
0,0,0,0,3,0,11,293,10,0,1,1,1,20151.1,31205.9,2,FALSE,0,3.121682,4.077904,64.82224,67,0,0,0,33,0,0,100
0,6,6,0,0,10,0,181,9,0,2,3,8,23319,40281,18,FALSE,0,2,6,58,61,0,0,0,44,3,0,38
0,1,1,0,10,0,7,155,5,0,1,8,15,48969,59922,23,FALSE,0,10,13,82,83,0,0,0,63,0,0,53
0,3,3,0,6,1,4,156,5,0,3,7,9,48905,52269,18,TRUE,2,7,7,94,71,0,2,5,43,4,2,78
0,2,2,0,1,1,2,105,10,0,2,3,4,9072,11638,7,TRUE,1,3,3,78,30,2,1,3,40,1,2,75
0,5,4,1,4,1,3,138,17,0,0,1,2,37,300,4,TRUE,0,0,0,12,17,2,1,6,17,2,2,50
0,2,0,0,1,0,1,278,15,0,0,2,6,3815,3901,12,FALSE,0,4,5,98,42,2,0,1,50,1,1,33
0,0,0,0,3,2,0,120,11,0,1,2,6,24219,53674,12,FALSE,0,1,1,45,64,0,0,0,43,0,0,33
0,0,0,0,11,1,4,297,3,1,3,4,9,29563,34766,17,FALSE,0,3,4,85,58,0,0,1,47,0,0,44
0,1,0,1,4,0,9,216,8,0,1,3,10,25109,48743,27,TRUE,2,0,4,52,44,0,2,3,31,2,2,30
0,0,0,0,4,1,3,67,4,0,3,6,7,19069,22990,12,FALSE,0,2,3,83,75,0,0,0,58,0,0,86
0,0,0,0,0,3.108108,0,99,7,0,1,2,4,19607,32389,5,TRUE,0,0,2,61,67,0,0,1,67,0,0,50
0,8,3,1,6,1,6,99,8,0,1,2,2,10430,10430,2,TRUE,1,1,1,100,50,0,1,1,50,4,1,100
0,0,0,0,9,0,8,79,3,1,1,2,8,13708,21558,10,TRUE,4,4,5,64,24,2,7,9,38,7,8,25
0,1,0,1,2,2,3,78,3,1,2,2,2,20580,23724,1,TRUE,0,2,2,87,33,0,1,1,67,1,1,100
0,4,2,0,1,1,1,214,1,2,2,2,2,33686,34220,1,TRUE,0,1,1,98,0,0,0,2,50,0,0,100
0,0,0,0,0,8,0,148,6,0,4,4,10,15388,46762,30,FALSE,0,0,1,33,42,0,0,0,30,0,0,40
0,1,0,0,3,0,4,193,7,0,2,3,6,9934,14491,17,FALSE,0,2,3,69,53,2,0,4,35,0,1,50
0,0,0,0,12,0,5,27,3,1,2,3,3,4771,13600,3,FALSE,0,0,1,35,60,0,0,0,60,0,0,100
0,0,0,0,1,2,0,184,27,0,0,0,4,9843,10469,3,FALSE,0,3,3,94,60,0,0,0,80,0,0,0
0,0,0,0,1,5,1,40,2,1,5,10,17,2681,36052,16,FALSE,0,0,1,7,79,0,0,0,89,0,0,59
0,1,0,1,0,3.108108,0,128,34,0,0,0,1,20151.1,31205.9,4,TRUE,0,3.121682,4.077904,64.82224,14,0,0,10,7,0,0,0
0,0,0,0,4,0,4,90,4,0,8,23,29,38546,90622,42,FALSE,0,6,9,43,83,0,0,0,60,0,0,79
0,1,0,1,4,1,3,38,6,0,3,8,8,5010,6945,10,FALSE,0,4,5,72,100,0,0,0,80,0,0,100
0,0,0,0,0,7,0,170,4,0,1,4,13,52003,75448,27,FALSE,0,5,8,69,52,3,0,1,42,0,1,31
0,0,0,0,3,1,3,170,2,1,2,5,16,47581,105333,22,FALSE,0,1,2,45,67,0,0,0,59,0,0,31
0,4,0,0,2,1,2,140,6,0,1,2,3,1928,3938,5,FALSE,0,1,1,49,67,0,0,1,50,1,0,67
0,5,2,1,1,2,1,206,42,0,0,0,3,1538,2208,13.51168,TRUE,4,1,1,70,51.85648,8,4,4,60,6,4,0
0,3,3,0,2,1,4,93,16,0,0,1,1,7559,14935,10,TRUE,0,0,1,51,38,0,0,3,8,3,0,100
0,0,0,0,16,0,16,53,5,0,2,4,11,51576,67117,16,FALSE,0,5,5,77,94,0,0,0,69,0,0,36
0,0,0,0,4,1,0,45,11,0,1,1,3,6835,10799,2,FALSE,0,2,2,63,67,0,0,0,100,0,0,33
0,0,0,0,2,2,2,201,11,0,1,2,8,3205,3873,8,TRUE,6,3,3,83,36,0,6,7,57,6,6,25
0,0,0,0,0,7,0,280,7,0,1,2,19,46122,81408,33,FALSE,0,2,5,57,77,0,0,0,54,0,0,11
0,0,0,0,1,1,1,290,13,0,0,1,10,24840,37191,13,FALSE,0,5,7,67,46,3,0,1,77,0,1,10
0,1,1,0,0,15,0,205,6,0,1,1,6,34151,37816,17,TRUE,0,5,5,90,55,0,0,5,30,0,0,17
0,0,0,0,5,0,7,235,7,0,2,3,5,21308,28795,19,TRUE,0,2,3,74,36,2,2,5,23,2,3,60
0,5,2,0,0,8,2,35,8,0,1,1,2,19705,21775,2,TRUE,1,2,2,90,67,0,1,1,67,5,1,50
0,1,0,0,0,23,0,39,7,0,1,4,4,1028,1314,5,FALSE,0,1,2,78,71,0,0,0,57,1,0,100
0,0,0,0,5,2,2,133,8,0,3,5,14,24491,60177,26,FALSE,0,1,4,41,74,0,0,0,52,0,0,36
0,0,0,1,0,3.108108,0,87,12,0,1,1,5,1600,4400,5,TRUE,1,0,2,36,25,1,1,2,63,1,1,20
0,5,4,1,0,7,1,13,6,0,4,5,5,1464,1651,5,FALSE,0,4,5,89,100,0,0,0,100,3,0,100
0,0,0,0,2,1,1,269,9,0,1,1,9,67001,70850,22,FALSE,0,6,6,95,64,0,0,0,32,0,0,11
0,0,0,0,0,7,0,252,7,0,1,4,23,75860,109104,30,FALSE,0,11,13,70,81,0,0,0,72,0,0,17
0,0,0,0,4,3,4,92,4,0,7,14,21,30344,77267,37,FALSE,0,3,5,39,66,0,0,0,55,0,0,67
0,0,0,0,0,3.108108,0,73,3,1,3,7,12,14512,38306,15,FALSE,0,1,4,38,88,0,0,0,71,0,0,58
0,1,0,0,3,1,1,262,12,0,1,2,16,11678,19257,25,FALSE,0,5,8,61,32,3,0,5,57,0,2,13
0,5,3,1,0,13,0,128,25,0,0,0,4,7814,14128,7,TRUE,0,1,2,55,33,1,0,4,33,0,0,0
0,3,0,1,2,5,2,147,5,0,2,2,6,416,976,5,TRUE,3,0,1,43,31,0,3,9,46,3,3,33
0,0,0,1,0,10,6,189,10,0,1,2,4,5063,9063,8,TRUE,6,1,1,56,20,2,9,14,20,9,10,50
0,0,0,0,0,12,0,221,8,0,4,5,9,11699,25668,23,FALSE,0,3,3,46,58,0,0,0,38,0,0,56
0,0,0,0,4,1,0,232,5,0,3,6,19,15352,67347,25,FALSE,0,2,3,23,71,0,0,0,68,0,0,32
0,0,0,0,1,1,1,142,20,0,0,2,5,3508,8296,14,FALSE,0,0,1,42,38,0,0,0,31,0,0,40
